threshold,TP,TN,FP,FN,sensitivity,specificity,Youden,accuracy
0.06306306306306306,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.06406406406406406,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.06506506506506507,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.06606606606606606,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.06706706706706707,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.06806806806806806,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.06906906906906907,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07007007007007007,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07107107107107107,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07207207207207207,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07307307307307308,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07407407407407407,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07507507507507508,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07607607607607608,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07707707707707707,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07807807807807808,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.07907907907907907,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.08008008008008008,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.08108108108108109,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.08208208208208208,82,5,16,0,1.0,0.23809523809523808,0.23809523809523814,0.8446601941747572
0.08308308308308308,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.08408408408408408,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.08508508508508508,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.08608608608608609,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.08708708708708708,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.08808808808808809,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.0890890890890891,82,6,15,0,1.0,0.2857142857142857,0.2857142857142856,0.8543689320388349
0.09009009009009009,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.09109109109109109,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.0920920920920921,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.09309309309309309,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.0940940940940941,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.09509509509509509,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.0960960960960961,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.0970970970970971,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.0980980980980981,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.0990990990990991,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.10010010010010009,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1011011011011011,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1021021021021021,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1031031031031031,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1041041041041041,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.10510510510510511,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1061061061061061,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.10710710710710711,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.10810810810810811,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1091091091091091,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11011011011011011,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.1111111111111111,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11211211211211211,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11311311311311312,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11411411411411411,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11511511511511512,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11611611611611611,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
0.11711711711711711,81,6,15,1,0.9878048780487805,0.2857142857142857,0.27351916376306606,0.8446601941747572
